,Año,Trimestre,Provincia,Accesos por cada 100 hogares,Acceso actual,Nuevo acceso,KPI,Cambio porcentual,Aumento 2%
795,2014,3,Chaco,21.112666705262427,21.112666705262427,21.534920039367677,2.0000000000000053,0.7380015486970315,False
796,2014,3,Chubut,40.59867094427454,40.59867094427454,41.41064436316003,2.0000000000000067,-1.959755526879281,False
797,2014,3,Córdoba,54.23361028299935,54.23361028299935,55.318282488659335,1.9999999999999951,1.4696196564011998,False
798,2014,3,Corrientes,22.78753503515243,22.78753503515243,23.24328573585548,2.000000000000004,0.9387210521299982,False
799,2014,3,Entre Ríos,34.981647333712985,34.981647333712985,35.68128028038725,2.0000000000000115,0.8481889322407676,False
800,2014,3,Formosa,17.771314831468263,17.771314831468263,18.126741128097628,1.9999999999999942,1.3164062500000018,False
801,2014,3,Jujuy,18.368534215570367,18.368534215570367,18.735904899881774,1.9999999999999973,-1.8043712348301821,False
802,2014,3,La Pampa,55.78120173850417,55.78120173850417,56.89682577327426,2.000000000000004,12.218666858416615,True
803,2014,3,La Rioja,16.50671327406722,16.50671327406722,16.836847539548565,2.0000000000000013,0.02513826043237799,False
804,2014,3,Mendoza,32.313179561655694,32.313179561655694,32.95944315288881,2.000000000000004,0.66963616634792,False
805,2014,3,Misiones,23.567356954345527,23.567356954345527,24.03870409343244,2.0000000000000075,0.854208785764965,False
806,2014,3,Neuquén,56.39541102706976,56.39541102706976,57.523319247611155,1.9999999999999958,10.921246532593631,True
807,2014,3,Río Negro,46.19618715783015,46.19618715783015,47.12011090098676,2.000000000000008,1.8998092895776475,False
808,2014,3,Salta,29.2226843537979,29.2226843537979,29.807138040873856,1.9999999999999962,1.0655185161023706,False
809,2014,3,San Juan,27.854244478102743,27.854244478102743,28.4113293676648,2.000000000000003,0.2575223637842017,False
810,2014,3,San Luis,9.711210759672754,9.711210759672754,9.90543497486621,2.0000000000000107,-0.06893910379165424,False
811,2014,3,Santa Cruz,28.231942904274984,28.231942904274984,28.796581762360486,2.000000000000007,-3.897824726710586,False
812,2014,3,Santa Fe,49.19588444557267,49.19588444557267,50.17980213448413,2.000000000000001,1.6646563535652747,False
813,2014,3,Santiago Del Estero,16.49220390830193,16.49220390830193,16.82204798646797,2.0000000000000107,-1.2180684538686148,False
814,2014,3,Tierra Del Fuego,65.68610204476191,65.68610204476191,66.99982408565715,2.000000000000007,2.066716296217508,True
815,2014,3,Tucumán,33.94375582221807,33.94375582221807,34.62263093866243,1.9999999999999944,-0.002271539876863571,False
768,2014,4,Buenos Aires,56.09433653019754,56.09433653019754,57.21622326080149,2.0000000000000058,-1.1636079094018092,False
769,2014,4,Capital Federal,114.89676550801624,114.89676550801624,117.19470081817657,2.0000000000000013,0.9633112831676449,False
770,2014,4,Catamarca,25.513779082748,25.513779082748,26.02405466440296,1.9999999999999956,3.2690593858867523,True
771,2014,4,Chaco,21.87078320023224,21.87078320023224,22.308198864236886,2.0000000000000075,3.5908135412417996,True
772,2014,4,Chubut,40.24927468450274,40.24927468450274,41.05426017819279,1.9999999999999993,-0.860610093003733,False
773,2014,4,Córdoba,54.69689679332299,54.69689679332299,55.790834729189456,2.000000000000007,0.8542424299362361,False
774,2014,4,Corrientes,23.56243099277512,23.56243099277512,24.03367961263062,1.9999999999999951,3.400525578687308,True
775,2014,4,Entre Ríos,36.0254708519679,36.0254708519679,36.74598026900726,2.0000000000000036,2.9839175619638336,True
776,2014,4,Formosa,17.956311361695214,17.956311361695214,18.315437588929118,2.000000000000001,1.0409839225816286,False
777,2014,4,Jujuy,19.59941818052116,19.59941818052116,19.991406544131582,1.9999999999999998,6.701046204913919,True
778,2014,4,La Pampa,51.273133452228585,51.273133452228585,52.29859612127316,2.0000000000000004,-8.081698037645179,False
779,2014,4,La Rioja,17.01075088723615,17.01075088723615,17.35096590498087,1.9999999999999933,3.053531037949231,True
780,2014,4,Mendoza,32.63838187615034,32.63838187615034,33.291149513673346,1.999999999999997,1.0064076606083772,False
781,2014,4,Misiones,24.162430605588312,24.162430605588312,24.645679217700078,1.9999999999999967,2.5249910390696684,True
782,2014,4,Neuquén,52.55498969724957,52.55498969724957,53.60608949119456,2.0000000000000018,-6.809811755741602,False
783,2014,4,Río Negro,45.47806275120403,45.47806275120403,46.38762400622811,1.9999999999999991,-1.5545101247699034,False
784,2014,4,Salta,29.534861619577978,29.534861619577978,30.125558851969537,1.999999999999998,1.068270327258647,False
785,2014,4,San Juan,28.037145714560676,28.037145714560676,28.59788862885189,2.000000000000004,0.6566368605033235,False
786,2014,4,San Luis,9.786393366351197,9.786393366351197,9.982121233678221,2.0000000000000027,0.7741836578261552,False
787,2014,4,Santa Cruz,27.802678969652344,27.802678969652344,28.358732549045392,2.0000000000000027,-1.5204902336269588,False
788,2014,4,Santa Fe,49.99962302348271,49.99962302348271,50.99961548395237,2.0000000000000036,1.6337516582291434,False
789,2014,4,Santiago Del Estero,17.26920158364512,17.26920158364512,17.614585615318024,2.0000000000000067,4.711302865665279,True
790,2014,4,Tierra Del Fuego,66.13781947338316,66.13781947338316,67.46057586285083,2.000000000000011,0.687691025284809,False
791,2014,4,Tucumán,35.32087516932818,35.32087516932818,36.027292672714744,1.9999999999999925,4.057062377901954,True
744,2015,1,Buenos Aires,56.37048433026737,56.37048433026737,57.49789401687271,1.9999999999999993,0.4922917662483872,False
745,2015,1,Capital Federal,114.89699714890288,114.89699714890288,117.19493709188094,2.000000000000003,0.0002016078395339349,False
746,2015,1,Catamarca,25.10946633078758,25.10946633078758,25.611655657403332,2.000000000000004,-1.5846839100124188,False
747,2015,1,Chaco,26.649591220305552,26.649591220305552,27.182583044711663,1.999999999999998,21.850191537825523,True
748,2015,1,Chubut,37.61278068590792,37.61278068590792,38.365036299626084,2.0000000000000107,-6.550413688845802,False
749,2015,1,Córdoba,54.69734650188214,54.69734650188214,55.79129343191978,2.0000000000000058,0.000822182949145045,False
750,2015,1,Corrientes,28.95019128190928,28.95019128190928,29.529195107547466,1.9999999999999998,22.86589312786187,True
751,2015,1,Entre Ríos,42.06519337351208,42.06519337351208,42.906497240982326,2.0000000000000075,16.765145267252635,True
752,2015,1,Formosa,18.12270367397183,18.12270367397183,18.485157747451268,2.0000000000000036,0.9266508523101624,False
753,2015,1,Jujuy,19.68971363262363,19.68971363262363,20.083507905276104,2.00000000000001,0.4607047580229118,False
754,2015,1,La Pampa,55.50803232733774,55.50803232733774,56.61819297388449,1.9999999999999962,8.25948911247023,True
755,2015,1,La Rioja,16.703201787413843,16.703201787413843,17.03726582316212,2.0000000000000004,-1.8079689830333923,False
756,2015,1,Mendoza,32.36588756051825,32.36588756051825,33.01320531172862,2.000000000000003,-0.8348891702600225,False
757,2015,1,Misiones,26.305604105190643,26.305604105190643,26.831716187294457,2.000000000000007,8.869858892038174,True
758,2015,1,Neuquén,51.95443673810251,51.95443673810251,52.99352547286456,2.000000000000006,-1.1427134942022188,False
759,2015,1,Río Negro,45.32694907202778,45.32694907202778,46.233488053468335,1.9999999999999982,-0.3322781799280694,False
760,2015,1,Salta,30.00978823344275,30.00978823344275,30.609983998111606,1.9999999999999958,1.6080204470975357,False
761,2015,1,San Juan,27.553192759766446,27.553192759766446,28.104256614961777,2.000000000000006,-1.7261134914418053,False
762,2015,1,San Luis,9.716048963760594,9.716048963760594,9.910369943035805,1.9999999999999951,-0.7187980286227802,False
763,2015,1,Santa Cruz,27.994863943494483,27.994863943494483,28.554761222364373,2.0000000000000018,0.6912462430398003,False
764,2015,1,Santa Fe,50.24449475931921,50.24449475931921,51.2493846545056,2.0000000000000067,0.48974716413661135,False
765,2015,1,Santiago Del Estero,17.0558169911586,17.0558169911586,17.396933330981774,2.000000000000009,-1.235636699548437,False
766,2015,1,Tierra Del Fuego,74.23495170010268,74.23495170010268,75.71965073410473,1.9999999999999927,12.2428170314538,True
767,2015,1,Tucumán,35.07860688538978,35.07860688538978,35.78017902309758,2.0000000000000107,-0.6859067981100919,False
720,2015,2,Buenos Aires,56.80280561439208,56.80280561439208,57.93886172667992,1.9999999999999962,0.7669284542453081,False
721,2015,2,Capital Federal,116.06627091860372,116.06627091860372,118.3875963369758,2.0000000000000075,1.0176713044863117,False
722,2015,2,Catamarca,25.45341804469818,25.45341804469818,25.96248640559214,1.999999999999997,1.3698089373124889,False
723,2015,2,Chaco,27.46453938839946,27.46453938839946,28.01383017616745,2.0000000000000044,3.0580137659783624,True
724,2015,2,Chubut,36.58246720458481,36.58246720458481,37.31411654867651,2.0000000000000107,-2.7392643206226253,False
725,2015,2,Córdoba,55.86916350781819,55.86916350781819,56.98654677797456,2.0000000000000053,2.1423653629993433,True
726,2015,2,Corrientes,29.584012668108493,29.584012668108493,30.175692921470663,2.0000000000000027,2.1893512896934864,True
727,2015,2,Entre Ríos,42.93197901645878,42.93197901645878,43.79061859678796,1.9999999999999987,2.0605768651773326,True
728,2015,2,Formosa,18.36026720527858,18.36026720527858,18.72747254938415,1.9999999999999967,1.310861423220988,False
729,2015,2,Jujuy,20.287219077594944,20.287219077594944,20.692963459146842,1.9999999999999956,3.034607085302232,True
730,2015,2,La Pampa,56.70766522530004,56.70766522530004,57.84181852980604,1.9999999999999993,2.161187935626896,True
731,2015,2,La Rioja,16.883190981963825,16.883190981963825,17.220854801603103,2.0000000000000107,1.0775730116941329,False
732,2015,2,Mendoza,32.49199583186653,32.49199583186653,33.141835748503865,2.000000000000008,0.38963328631875793,False
733,2015,2,Misiones,27.34768244882168,27.34768244882168,27.894636097798113,2.0000000000000004,3.9614309538909653,True
734,2015,2,Neuquén,53.11733659323144,53.11733659323144,54.17968332509607,2.0000000000000004,2.2383071170437363,True
735,2015,2,Río Negro,45.97612013432327,45.97612013432327,46.895642537009735,2.0000000000000058,1.4321966856050805,False
736,2015,2,Salta,30.46112384270092,30.46112384270092,31.07034631955494,2.0,1.503961326708736,False
737,2015,2,San Juan,27.64305342045848,27.64305342045848,28.19591448886765,2.0000000000000075,0.32613520137401153,False
738,2015,2,San Luis,9.707971837203658,9.707971837203658,9.902131273947731,1.999999999999997,-0.0831318016928706,False
739,2015,2,Santa Cruz,27.072245027448236,27.072245027448236,27.6136899279972,1.9999999999999962,-3.295672084381207,False
740,2015,2,Santa Fe,51.17653890867876,51.17653890867876,52.20006968685233,1.9999999999999951,1.855017457781627,False
741,2015,2,Santiago Del Estero,17.110566632982863,17.110566632982863,17.45277796564252,2.000000000000009,0.3210027514521485,False
742,2015,2,Tierra Del Fuego,74.50787431664719,74.50787431664719,75.99803180298014,2.0000000000000044,0.3676470588235503,False
743,2015,2,Tucumán,35.68770560918727,35.68770560918727,36.40145972137101,1.9999999999999931,1.7363823078480722,False
696,2015,3,Buenos Aires,57.68868105608009,57.68868105608009,58.842454677201694,1.9999999999999993,1.5595628281141805,False
697,2015,3,Capital Federal,118.2892111643196,118.2892111643196,120.654995387606,2.000000000000004,1.915233623103818,False
698,2015,3,Catamarca,25.863781184637624,25.863781184637624,26.381056808330378,2.0000000000000058,1.6122123135636102,False
699,2015,3,Chaco,27.96307279347941,27.96307279347941,28.522334249348997,2.0000000000000013,1.8151893903253447,False
700,2015,3,Chubut,36.81180991463324,36.81180991463324,37.5480461129259,2.0000000000000027,0.626919744821608,False
701,2015,3,Córdoba,57.08340378951846,57.08340378951846,58.22507186530883,2.0000000000000027,2.1733639909077063,True
702,2015,3,Corrientes,30.16741240901903,30.16741240901903,30.77076065719941,2.000000000000003,1.9720101781170563,False
703,2015,3,Entre Ríos,43.67718163526334,43.67718163526334,44.55072526796861,2.0000000000000098,1.7357751398296095,False
704,2015,3,Formosa,18.83675177378525,18.83675177378525,19.213486809260953,1.9999999999999958,2.5951940850277078,True
705,2015,3,Jujuy,21.2703333470887,21.2703333470887,21.695740014030477,2.0000000000000058,4.845978474099999,True
706,2015,3,La Pampa,57.96395975091518,57.96395975091518,59.12323894593349,2.0000000000000058,2.21538749765815,True
707,2015,3,La Rioja,17.151129442032545,17.151129442032545,17.494152030873195,1.9999999999999973,1.587013144345506,False
708,2015,3,Mendoza,32.49199583186653,32.49199583186653,33.141835748503865,2.000000000000008,0.0,False
709,2015,3,Misiones,28.306345093436885,28.306345093436885,28.872471995305624,2.0000000000000027,3.505462104181012,True
710,2015,3,Neuquén,54.59931489671118,54.59931489671118,55.691301194645405,2.000000000000006,2.790008683659373,True
711,2015,3,Río Negro,46.389186656745146,46.389186656745146,47.31697038988005,1.999999999999998,0.8984371043382344,False
712,2015,3,Salta,31.175945212858437,31.175945212858437,31.799464117115605,1.9999999999999962,2.346667752144671,True
713,2015,3,San Juan,27.66538565566005,27.66538565566005,28.218693368773252,2.0000000000000053,0.08078787412479915,False
714,2015,3,San Luis,9.70650326873876,9.70650326873876,9.900633334113536,2.000000000000001,-0.015127448755769546,False
715,2015,3,Santa Cruz,27.60606098342944,27.60606098342944,28.15818220309803,1.9999999999999998,1.971820052012574,False
716,2015,3,Santa Fe,52.14595474084349,52.14595474084349,53.18887383566037,2.0000000000000075,1.8942582926418483,False
717,2015,3,Santiago Del Estero,17.11882253135319,17.11882253135319,17.461198981980253,2.000000000000003,0.048250292041251974,False
718,2015,3,Tierra Del Fuego,74.85845784033849,74.85845784033849,76.35562699714527,2.0000000000000093,0.4705321778492477,False
719,2015,3,Tucumán,36.61035952774264,36.61035952774264,37.34256671829749,1.9999999999999998,2.58535510424589,True
672,2015,4,Buenos Aires,58.29182182733718,58.29182182733718,59.45765826388393,2.000000000000007,1.0455097260253954,False
673,2015,4,Capital Federal,118.13036321153808,118.13036321153808,120.49297047576884,1.9999999999999991,-0.13428777757327204,False
674,2015,4,Catamarca,26.23945178859185,26.23945178859185,26.76424082436369,2.0000000000000075,1.4524968382324754,False
675,2015,4,Chaco,28.35056623514143,28.35056623514143,28.917577559844258,2.0000000000000013,1.385732692983499,False
676,2015,4,Chubut,36.89017827786587,36.89017827786587,37.62798184342319,2.0000000000000107,0.21288918804691637,False
677,2015,4,Córdoba,57.364881766079215,57.364881766079215,58.5121794014008,2.000000000000002,0.49309949630655936,False
678,2015,4,Corrientes,30.33643144533882,30.33643144533882,30.943160074245597,1.9999999999999982,0.5602702480019817,False
679,2015,4,Entre Ríos,44.10854807300098,44.10854807300098,44.990719034461,1.9999999999999998,0.9876242504378352,False
680,2015,4,Formosa,19.06549151678632,19.06549151678632,19.446801347122047,2.000000000000004,1.2143268953589192,False
681,2015,4,Jujuy,21.47147379391073,21.47147379391073,21.900903269788945,2.0000000000000058,0.9456384323641043,False
682,2015,4,La Pampa,58.75633720012275,58.75633720012275,59.931463944125206,1.9999999999999998,1.3670174581112082,False
683,2015,4,La Rioja,17.315778648410653,17.315778648410653,17.662094221378865,1.999999999999995,0.9599904597221487,False
684,2015,4,Mendoza,32.48895249500142,32.48895249500142,33.13873154490145,1.9999999999999925,-0.009366420212719717,False
685,2015,4,Misiones,28.68665889154237,28.68665889154237,29.260392069373218,2.000000000000007,1.343563772892975,False
686,2015,4,Neuquén,58.2893377687955,58.2893377687955,59.45512452417141,2.000000000000003,6.758368450345875,True
687,2015,4,Río Negro,46.43948111494307,46.43948111494307,47.368270737241936,2.0000000000000075,0.10841849539220405,False
688,2015,4,Salta,31.593492648071862,31.593492648071862,32.2253625010333,2.000000000000009,1.3393256639455675,False
689,2015,4,San Juan,27.6648539357743,27.6648539357743,28.218151014489788,2.000000000000007,-0.0019219680953197482,False
690,2015,4,San Luis,9.705768984506312,9.705768984506312,9.899884364196438,2.0000000000000027,-0.0075648687495322164,False
691,2015,4,Santa Cruz,27.74476906647967,27.74476906647967,28.299664447809263,2.0000000000000013,0.5024551787141451,False
692,2015,4,Santa Fe,52.60808978585806,52.60808978585806,53.660251581575224,2.0000000000000004,0.8862337401075449,False
693,2015,4,Santiago Del Estero,17.00497803803607,17.00497803803607,17.34507759879679,1.9999999999999918,-0.6650252557301228,False
694,2015,4,Tierra Del Fuego,66.46220433623792,66.46220433623792,67.79144842296267,1.999999999999997,-11.216172155200521,False
695,2015,4,Tucumán,37.06217328329588,37.06217328329588,37.803416748961794,1.9999999999999993,1.2341145003256893,False
648,2016,1,Buenos Aires,57.33590782254113,57.33590782254113,58.482625978991955,2.000000000000002,-1.6398767011048476,False
649,2016,1,Capital Federal,115.16005888884816,115.16005888884816,117.46326006662512,2.0000000000000058,-2.514429179711364,False
650,2016,1,Catamarca,25.910217981190534,25.910217981190534,26.428422340814347,2.0000000000000067,-1.2547282239503854,False
651,2016,1,Chaco,28.07514644775236,28.07514644775236,28.636649376707407,1.9999999999999993,-0.9714789648457844,False
652,2016,1,Chubut,36.0927055378499,36.0927055378499,36.8145596486069,2.0000000000000067,-2.161748132549557,False
653,2016,1,Córdoba,55.283092783740216,55.283092783740216,56.38875463941502,1.9999999999999982,-3.6290303723244044,False
654,2016,1,Corrientes,30.080785004133052,30.080785004133052,30.682400704215713,1.9999999999999998,-0.8427043954276625,False
655,2016,1,Entre Ríos,43.84596814466226,43.84596814466226,44.722887507555505,2.000000000000004,-0.5953039485773748,False
656,2016,1,Formosa,19.041878369434937,19.041878369434937,19.422715936823636,2.0000000000000027,-0.12385281192773823,False
657,2016,1,Jujuy,21.41001128856396,21.41001128856396,21.838211514335242,2.000000000000009,-0.2862519170165112,False
658,2016,1,La Pampa,57.84086865504526,57.84086865504526,58.99768602814617,2.0000000000000027,-1.5580762666662196,False
659,2016,1,La Rioja,16.83351837249417,16.83351837249417,17.170188739944052,2.0000000000000018,-2.785091480484758,False
660,2016,1,Mendoza,32.12333888801278,32.12333888801278,32.76580566577304,1.9999999999999982,-1.125347476330274,False
661,2016,1,Misiones,28.36765259095629,28.36765259095629,28.935005642775415,1.9999999999999993,-1.1120371382117633,False
662,2016,1,Neuquén,55.75393700425406,55.75393700425406,56.869015744339144,2.000000000000001,-4.349681882813794,False
663,2016,1,Río Negro,45.83512638708331,45.83512638708331,46.751828914824976,2.000000000000008,-1.3013813103637362,False
664,2016,1,Salta,31.315545971153234,31.315545971153234,31.9418568905763,2.0000000000000036,-0.879759259334667,False
665,2016,1,San Juan,27.330794110004312,27.330794110004312,27.8774099922044,2.0000000000000004,-1.2075242708511236,False
666,2016,1,San Luis,9.586346282770212,9.586346282770212,9.778073208425615,1.999999999999997,-1.2304300867529316,False
667,2016,1,Santa Cruz,26.865862521449998,26.865862521449998,27.403179771879,2.000000000000007,-3.1678279351459393,False
668,2016,1,Santa Fe,51.27734085407622,51.27734085407622,52.30288767115775,2.0000000000000036,-2.5295518943924233,False
669,2016,1,Santiago Del Estero,16.205749206821952,16.205749206821952,16.529864190958392,2.000000000000004,-4.699969793706494,False
670,2016,1,Tierra Del Fuego,65.83304163135006,65.83304163135006,67.14970246397706,2.0000000000000107,-0.9466473632214645,False
671,2016,1,Tucumán,36.72477136636591,36.72477136636591,37.459266793693224,1.999999999999998,-0.9103673288420988,False
624,2016,2,Buenos Aires,59.33852679105808,59.33852679105808,60.52529732687924,1.9999999999999987,3.4927832218427657,True
625,2016,2,Capital Federal,120.03953504825309,120.03953504825309,122.44032574921815,1.9999999999999993,4.237125446518375,True
626,2016,2,Catamarca,26.07418805974065,26.07418805974065,26.59567182093546,1.9999999999999962,0.6328394406760696,False
627,2016,2,Chaco,28.5935505552226,28.5935505552226,29.16542156632705,2.000000000000001,1.846487634303129,False
628,2016,2,Chubut,36.12438565556337,36.12438565556337,36.84687336867464,2.000000000000009,0.0877742946708393,False
629,2016,2,Córdoba,57.54798052828644,57.54798052828644,58.698940138852166,1.9999999999999987,4.096890442447121,True
630,2016,2,Corrientes,30.58016204661656,30.58016204661656,31.191765287548893,2.000000000000004,1.6601197156753011,False
631,2016,2,Entre Ríos,44.73887454518738,44.73887454518738,45.63365203609113,2.0000000000000036,2.0364618192010964,True
632,2016,2,Formosa,19.370070664564,19.370070664564,19.75747207785528,1.9999999999999951,1.7235289962562739,False
633,2016,2,Jujuy,21.888281043576683,21.888281043576683,22.326046664448217,2.000000000000003,2.2338603589068917,True
634,2016,2,La Pampa,60.43686025737927,60.43686025737927,61.64559746252686,1.9999999999999998,4.488161507075783,True
635,2016,2,La Rioja,16.878902611111524,16.878902611111524,17.216480663333755,2.0000000000000013,0.26960637469295445,False
636,2016,2,Mendoza,32.12597179442594,32.12597179442594,32.76849123031446,1.9999999999999925,0.00819624143786335,False
637,2016,2,Misiones,29.239512823021972,29.239512823021972,29.824303079482412,2.000000000000003,3.073431011854799,True
638,2016,2,Neuquén,59.09828553366204,59.09828553366204,60.28025124433528,1.9999999999999973,5.998407841858433,True
639,2016,2,Río Negro,46.24011307812744,46.24011307812744,47.16491533968999,1.9999999999999967,0.8835727595119414,False
640,2016,2,Salta,32.08172602508202,32.08172602508202,32.72336054558366,1.9999999999999982,2.446644406693599,True
641,2016,2,San Juan,27.34078151409113,27.34078151409113,27.887597144372954,2.000000000000004,0.03654267800130562,False
642,2016,2,San Luis,9.60373385160232,9.60373385160232,9.795808528634366,1.9999999999999991,0.1813784764207682,False
643,2016,2,Santa Cruz,26.728911725319804,26.728911725319804,27.263489959826202,2.000000000000007,-0.5097576748963495,False
644,2016,2,Santa Fe,52.43647725937112,52.43647725937112,53.48520680455854,1.9999999999999962,2.260523626982791,True
645,2016,2,Santiago Del Estero,15.888925047306124,15.888925047306124,16.206703548252246,2.0,-1.955010875908525,False
646,2016,2,Tierra Del Fuego,67.71824288255286,67.71824288255286,69.07260774020392,2.000000000000009,2.863609525683919,True
647,2016,2,Tucumán,37.23568289338424,37.23568289338424,37.98039655125192,2.0,1.3911904908038286,False
600,2016,3,Buenos Aires,60.14329545468815,60.14329545468815,61.34616136378192,2.0000000000000058,1.3562329689508656,False
601,2016,3,Capital Federal,120.77287775101534,120.77287775101534,123.18833530603565,2.000000000000003,0.6109176468131805,False
602,2016,3,Catamarca,26.48067675746367,26.48067675746367,27.010290292612943,2.000000000000001,1.5589697243560519,False
603,2016,3,Chaco,28.910749068480957,28.910749068480957,29.488964049850576,2.000000000000001,1.1093358715482227,False
604,2016,3,Chubut,36.17869442878647,36.17869442878647,36.9022683173622,1.9999999999999976,0.15033826108745707,False
605,2016,3,Córdoba,58.24381625803197,58.24381625803197,59.40869258319261,2.0000000000000027,1.2091401355144082,False
606,2016,3,Corrientes,31.066878826051184,31.066878826051184,31.68821640257221,2.000000000000005,1.5916095496572913,False
